DatasetID	PortalURI	NumMatchingSubjects	AvailableImageModalites	sessions	tasks	fmriprep	mriqc
ds004324	https://github.com/OpenNeuroDatasets/ds004324	26	['eeg']	['01']	['RSVP']	False	False
ds004327	https://github.com/OpenNeuroDatasets/ds004327	47	['anat', 'fmap', 'func']	[]	['odor']	False	False
ds004330	https://github.com/OpenNeuroDatasets/ds004330	30	['meg']	['01']	['main']	False	False
ds004331	https://github.com/OpenNeuroDatasets/ds004331	30	['anat', 'func']	[]	['localizer', 'main']	False	False
ds004332	https://github.com/OpenNeuroDatasets/ds004332	22	['anat']	[]	[]	False	False
ds004339	https://github.com/OpenNeuroDatasets/ds004339	2	['anat']	[]	[]	False	False
ds004341	https://github.com/OpenNeuroDatasets/ds004341	28	['anat', 'fmap', 'func']	[]	['semenc']	False	False
ds004346	https://github.com/OpenNeuroDatasets/ds004346	1	['anat', 'meg']	['01']	['SpAtt']	False	False
ds004347	https://github.com/OpenNeuroDatasets/ds004347	24	['eeg']	[]	['jacobsen']	False	False
ds004348	https://github.com/OpenNeuroDatasets/ds004348	9	['eeg']	['001']	['sleep', 'wake']	False	False
ds004349	https://github.com/OpenNeuroDatasets/ds004349	57	['anat', 'func']	[]	['expo', 'rest']	False	False
ds004350	https://github.com/OpenNeuroDatasets/ds004350	24	['eeg']	['1', '2']	['LG', 'NB', 'SART']	False	False
ds004356	https://github.com/OpenNeuroDatasets/ds004356	22	['eeg']	[]	['MusicvsSpeech']	False	False
ds004357	https://github.com/OpenNeuroDatasets/ds004357	16	['eeg']	[]	['rsvp']	False	False
ds004359	https://github.com/OpenNeuroDatasets/ds004359	57	['anat', 'fmap', 'func']	[]	['movie', 'recall']	False	False
ds004360	https://github.com/OpenNeuroDatasets/ds004360	52	['anat', 'fmap', 'func']	['2', '3']	['choice', 'object']	False	False
ds004362	https://github.com/OpenNeuroDatasets/ds004362	109	['eeg']	[]	['motion']	False	False
ds004367	https://github.com/OpenNeuroDatasets/ds004367	40	['eeg']	[]	['rdk']	False	False
ds004368	https://github.com/OpenNeuroDatasets/ds004368	39	['eeg']	['1', '2']	['task']	False	False
ds004369	https://github.com/OpenNeuroDatasets/ds004369	41	['eeg']	[]	['attendedSpeakerParadigm']	False	False
ds004381	https://github.com/OpenNeuroDatasets/ds004381	14	['eeg']	['01', '02', '03', '04']	['sepRate']	False	False
ds004386	https://github.com/OpenNeuroDatasets/ds004386	48	['anat', 'func']	[]	['rest']	False	False
ds004392	https://github.com/OpenNeuroDatasets/ds004392	58	['anat', 'func']	['01']	['rest']	False	False
ds004393	https://github.com/OpenNeuroDatasets/ds004393	32	['anat', 'func']	[]	['ImAcq', 'VisAcq']	False	False
ds004395	https://github.com/OpenNeuroDatasets/ds004395	364	['beh', 'eeg']	['0', '1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '3', '4', '5', '6', '7', '8', '9']	['VFFR', 'ltpFR', 'ltpFR2']	False	False
ds004398	https://github.com/OpenNeuroDatasets/ds004398	1	['meg']	[]	['loc']	False	False
ds004400	https://github.com/OpenNeuroDatasets/ds004400	25	['anat', 'func']	[]	['NumberComparison']	False	False
ds004401	https://github.com/OpenNeuroDatasets/ds004401	1	['anat', 'pet']	[]	[]	False	False
ds004406	https://github.com/OpenNeuroDatasets/ds004406	23	['anat', 'fmap', 'func']	['01', '02', '03']	['HSR']	False	False
ds004408	https://github.com/OpenNeuroDatasets/ds004408	33	['eeg']	[]	['listening']	False	False
ds004413	https://github.com/OpenNeuroDatasets/ds004413	3	['anat', 'fmap', 'func']	['12367', '12368', '12412']	['restbold']	False	False
ds004440	https://github.com/OpenNeuroDatasets/ds004440	49	['anat', 'func']	['stanfordCNI']	['prf']	https://github.com/OpenNeuroDatasets/ds004440/tree/main/derivatives/fmriprep	False
ds004441	https://github.com/OpenNeuroDatasets/ds004441	24	['anat', 'dwi']	['1', '2', '3', '4']	[]	False	False
ds004443	https://github.com/OpenNeuroDatasets/ds004443	9	['anat', 'fmap', 'func']	['01', '02', '03', '04']	['3dmotion']	https://github.com/OpenNeuroDatasets/ds004443/tree/main/derivatives/fmriprep	False
ds004444	https://github.com/OpenNeuroDatasets/ds004444	30	['eeg']	['01', '02', '03', '04', '05', '06', '07', '08', '09', '10', '11', '12', '13', '14', '15', '16']	['smrbmi']	False	False
ds004446	https://github.com/OpenNeuroDatasets/ds004446	30	['eeg']	['01', '02', '03', '04', '05', '06', '07', '08']	['smrbmi']	False	False
ds004447	https://github.com/OpenNeuroDatasets/ds004447	22	['eeg']	['01', '02', '03', '04', '05', '06', '07', '08', '09', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20']	['smrbmi']	False	False
ds004448	https://github.com/OpenNeuroDatasets/ds004448	56	['eeg']	['01', '02', '03', '04', '05']	['smrbmi']	False	False
ds004450	https://github.com/OpenNeuroDatasets/ds004450	3	['anat', 'fmap', 'func']	['12367', '12368', '12412']	['restbold']	https://github.com/OpenNeuroDatasets/ds004450/tree/main/derivatives/fmriprep	False
ds004455	https://github.com/OpenNeuroDatasets/ds004455	94	['anat', 'func']	[]	['fMRI']	False	False
ds004456	https://github.com/OpenNeuroDatasets/ds004456	42	['anat', 'fmap', 'func']	['01', '02']	['Alice', 'Articulation', 'PN', 'Stroop', 'VF', 'vWM']	False	False
ds004457	https://github.com/OpenNeuroDatasets/ds004457	5	['ieeg']	['ieeg01']	['ccep']	False	False
ds004458	https://github.com/OpenNeuroDatasets/ds004458	2	['anat', 'func']	[]	['tapping']	False	False
ds004460	https://github.com/OpenNeuroDatasets/ds004460	20	['eeg', 'motion']	['body', 'joy']	['Rotation']	False	False
ds004465	https://github.com/OpenNeuroDatasets/ds004465	15	['anat', 'func']	['01', '02', '03']	['auditory', 'sleep']	False	False
ds004466	https://github.com/OpenNeuroDatasets/ds004466	127	['anat', 'fmap', 'func']	[]	['rest']	False	False
ds004467	https://github.com/OpenNeuroDatasets/ds004467	18	['anat', 'func']	[]	['langloc', 'litlong', 'litshort', 'tom']	False	False
ds004469	https://github.com/OpenNeuroDatasets/ds004469	66	['anat', 'func']	[]	['resting', 'sternberg']	False	False
ds004470	https://github.com/OpenNeuroDatasets/ds004470	32	['anat']	[]	[]	False	False
ds004471	https://github.com/OpenNeuroDatasets/ds004471	40	['anat']	[]	[]	False	False
ds004473	https://github.com/OpenNeuroDatasets/ds004473	8	['anat', 'beh', 'ieeg']	[]	['SlowFast']	False	False
ds004475	https://github.com/OpenNeuroDatasets/ds004475	30	['anat', 'eeg']	[]	['task']	False	False
ds004477	https://github.com/OpenNeuroDatasets/ds004477	9	['eeg']	[]	['PES']	False	False
ds004478	https://github.com/OpenNeuroDatasets/ds004478	6	['anat', 'func']	[]	['checker']	False	False
ds004482	https://github.com/OpenNeuroDatasets/ds004482	23	['anat', 'fmap', 'func']	[]	['abseq', 'loca']	False	False
ds004483	https://github.com/OpenNeuroDatasets/ds004483	19	['meg']	[]	['abseq']	False	False
ds004484	https://github.com/OpenNeuroDatasets/ds004484	20	['anat', 'func']	[]	['checker']	False	False
ds004488	https://github.com/OpenNeuroDatasets/ds004488	30	['anat', 'fmap', 'func']	['action01']	['action']	https://github.com/OpenNeuroDatasets/ds004488/tree/main/derivatives/fmriprep	False
ds004489	https://github.com/OpenNeuroDatasets/ds004489	15	['anat', 'fmap', 'func']	['1', '2', '3']	['FOV', 'Retinotopy', 'catLoc']	False	False
ds004493	https://github.com/OpenNeuroDatasets/ds004493	16	['anat', 'func']	[]	['checker']	False	False
ds004496	https://github.com/OpenNeuroDatasets/ds004496	30	['anat', 'fmap', 'func']	['anat', 'coco', 'floc', 'imagenet01', 'imagenet02', 'imagenet03', 'imagenet04', 'imagenet05', 'prf']	['coco', 'floc', 'imagenet', 'prf']	https://github.com/OpenNeuroDatasets/ds004496/tree/main/derivatives/fmriprep	False
ds004498	https://github.com/OpenNeuroDatasets/ds004498	1	['anat', 'dwi', 'fmap', 'func']	['00000', '0001', '38659', '38660', '38719', '38780', '38781', '38834', '38835', '39809', '39850', '39906', '39992', '40043', '40084', '40134', '40161', '40172']	['motor', 'rest']	False	False
ds004502	https://github.com/OpenNeuroDatasets/ds004502	48	['eeg']	[]	['attexp']	False	False
ds004504	https://github.com/OpenNeuroDatasets/ds004504	88	['eeg']	[]	['eyesclosed']	False	False
ds004505	https://github.com/OpenNeuroDatasets/ds004505	25	['anat', 'eeg']	[]	['TableTennis']	False	False
ds004507	https://github.com/OpenNeuroDatasets/ds004507	10	['anat']	['headDown', 'headNormal', 'headUp']	[]	False	False
ds004509	https://github.com/OpenNeuroDatasets/ds004509	20	['anat', 'func']	['01', '02', '03', '04']	['ret', 'sf']	False	False
ds004510	https://github.com/OpenNeuroDatasets/ds004510	3	['func']	['1']	['AttendFemaleSpeaker', 'AttendMaleSpeaker', 'ImaginedSpeech', 'laluna', 'partlycloudy', 'presto', 'sintel']	False	False
ds004511	https://github.com/OpenNeuroDatasets/ds004511	45	['beh', 'eeg']	['01', '02']	['CC', 'GG', 'Rest']	False	False
ds004512	https://github.com/OpenNeuroDatasets/ds004512	189	['anat', 'dwi', 'func']	['a1013', 'a1026', 'a1046', 'a1047', 'a1055', 'a1058', 'a1073', 'a1076', 'a1087', 'a1088', 'a1090', 'a1097', 'a1099', 'a1103', 'a1107', 'a1108', 'a1110', 'a1113', 'a1114', 'a1115', 'a1118', 'a1121', 'a1122', 'a1123', 'a1124', 'a1127', 'a1128', 'a1131', 'a1135', 'a1141', 'a1142', 'a1148', 'a1158', 'a1159', 'a1163', 'a1165', 'a1170', 'a1171', 'a1172', 'a1173', 'a1186', 'a1187', 'a1189', 'a1198', 'a1207', 'a1208', 'a1209', 'a1221', 'a1222', 'a1225', 'a1235', 'a1236', 'a1237', 'a1239', 'a1255', 'a1259', 'a1262', 'a1282', 'a1286', 'a1294', 'a1302', 'a1324', 'a1331', 'a1354', 'a136', 'a1361', 'a1375', 'a1376', 'a1382', 'a1400', 'a1407', 'a1422', 'a1431', 'a1432', 'a1435', 'a1437', 'a1440', 'a1441', 'a1448', 'a1454', 'a1455', 'a1456', 'a1462', 'a1466', 'a1467', 'a1468', 'a1469', 'a1470', 'a1473', 'a1474', 'a1475', 'a1476', 'a1489', 'a1490', 'a1491', 'a1498', 'a1499', 'a1500', 'a1503', 'a1504', 'a1513', 'a1514', 'a1515', 'a1526', 'a1533', 'a1537', 'a1540', 'a1548', 'a1552', 'a1559', 'a1566', 'a1578', 'a1595', 'a1609', 'a1616', 'a1618', 'a1629', 'a1651', 'a166', 'a1660', 'a1662', 'a1663', 'a1684', 'a1685', 'a1686', 'a169', 'a1698', 'a1699', 'a1708', 'a1709', 'a1712', 'a1713', 'a1734', 'a1737', 'a1743', 'a1748', 'a1753', 'a1757', 'a1758', 'a1764', 'a1773', 'a1780', 'a1792', 'a180', 'a1804', 'a1805', 'a181', 'a1811', 'a1817', 'a1827', 'a183', 'a1837', 'a1848', 'a185', 'a186', 'a1867', 'a189', 'a1904', 'a1905', 'a193', 'a1937', 'a194', 'a1942', 'a1946', 'a1947', 'a195', 'a1952', 'a1953', 'a1959', 'a1970', 'a1971', 'a198', 'a1980', 'a1981', 'a200', 'a2015', 'a202', 'a2022', 'a2023', 'a2024', 'a2028', 'a203', 'a2035', 'a2042', 'a2044', 'a205', 'a2050', 'a2060', 'a2062', 'a2066', 'a2068', 'a207', 'a208', 'a2081', 'a2087', 'a2088', 'a209', 'a2091', 'a2092', 'a2099', 'a2101', 'a2102', 'a2107', 'a2115', 'a2116', 'a214', 'a215', 'a2150', 'a217', 'a2183', 'a220', 'a2214', 'a222', 'a2222', 'a223', 'a2233', 'a228', 'a2289', 'a229', 'a231', 'a2316', 'a2332', 'a2341', 'a235', 'a2350', 'a236', 'a2362', 'a2378', 'a238', 'a2381', 'a240', 'a2415', 'a243', 'a2446', 'a2447', 'a2463', 'a2489', 'a2499', 'a250', 'a251', 'a2515', 'a252', 'a253', 'a2535', 'a2539', 'a2540', 'a2570', 'a258', 'a2595', 'a261', 'a2612', 'a262', 'a2620', 'a2628', 'a2630', 'a264', 'a265', 'a2653', 'a266', 'a267', 'a268', 'a2693', 'a2694', 'a270', 'a2705', 'a2706', 'a2707', 'a2708', 'a271', 'a2721', 'a2722', 'a2746', 'a275', 'a2785', 'a2802', 'a2815', 'a2816', 'a2819', 'a2822', 'a2829', 'a2830', 'a2833', 'a284', 'a2843', 'a2844', 'a285', 'a2871', 'a289', 'a291', 'a292', 'a2927', 'a2928', 'a294', 'a2941', 'a2942', 'a2963', 'a298', 'a2984', 'a299', 'a2994', 'a300', 'a3000', 'a3004', 'a3014', 'a3018', 'a302', 'a3021', 'a3028', 'a305', 'a3058', 'a3059', 'a306', 'a3060', 'a3070', 'a3078', 'a3092', 'a3097', 'a3098', 'a310', 'a3102', 'a3103', 'a311', 'a3115', 'a3122', 'a3130', 'a314', 'a3145', 'a3149', 'a3155', 'a316', 'a319', 'a321', 'a322', 'a325', 'a3269', 'a3281', 'a329', 'a330', 'a332', 'a3349', 'a335', 'a336', 'a337', 'a3378', 'a339', 'a3392', 'a341', 'a343', 'a3433', 'a3471', 'a3476', 'a349', 'a350', 'a352', 'a3525', 'a358', 'a359', 'a3609', 'a3610', 'a3616', 'a362', 'a364', 'a366', 'a367', 'a370', 'a371', 'a3710', 'a372', 'a375', 'a3770', 'a3777', 'a378', 'a380', 'a381', 'a382', 'a3824', 'a3837', 'a3839', 'a386', 'a388', 'a3922', 'a3942', 'a395', 'a3955', 'a396', 'a397', 'a398', 'a400', 'a4006', 'a402', 'a404', 'a405', 'a4078', 'a408', 'a409', 'a4092', 'a410', 'a411', 'a4112', 'a4119', 'a4144', 'a4145', 'a4149', 'a415', 'a422', 'a423', 'a4230', 'a424', 'a425', 'a428', 'a429', 'a4295', 'a431', 'a4334', 'a435', 'a4380', 'a4388', 'a4389', 'a4394', 'a442', 'a4421', 'a446', 'a450', 'a452', 'a453', 'a456', 'a4571', 'a458', 'a4583', 'a4595', 'a46', 'a4602', 'a4625', 'a4631', 'a4632', 'a4637', 'a465', 'a466', 'a4665', 'a469', 'a472', 'a473', 'a475', 'a476', 'a477', 'a479', 'a4825', 'a483', 'a4854', 'a488', 'a492', 'a493', 'a494', 'a495', 'a498', 'a499', 'a500', 'a502', 'a505', 'a510', 'a515', 'a520', 'a5215', 'a522', 'a523', 'a524', 'a525', 'a526', 'a528', 'a5287', 'a529', 'a5291', 'a533', 'a534', 'a535', 'a5351', 'a536', 'a5378', 'a539', 'a541', 'a5432', 'a545', 'a5459', 'a547', 'a5472', 'a548', 'a549', 'a5495', 'a550', 'a551', 'a5510', 'a553', 'a555', 'a5624', 'a568', 'a5691', 'a573', 'a574', 'a577', 'a578', 'a580', 'a5818', 'a582', 'a583', 'a5874', 'a588', 'a589', 'a590', 'a5929', 'a595', 'a596', 'a600', 'a602', 'a604', 'a6127', 'a6134', 'a617', 'a6190', 'a622', 'a630', 'a631', 'a6312', 'a6327', 'a6329', 'a6330', 'a6344', 'a6351', 'a6354', 'a6356', 'a6357', 'a6369', 'a638', 'a6388', 'a6389', 'a640', 'a6403', 'a6419', 'a644', 'a645', 'a647', 'a650', 'a654', 'a658', 'a660', 'a661', 'a664', 'a666', 'a668', 'a671', 'a675', 'a676', 'a677', 'a6806', 'a681', 'a682', 'a6834', 'a6846', 'a6847', 'a685', 'a6860', 'a6861', 'a687', 'a6874', 'a6875', 'a690', 'a691', 'a693', 'a695', 'a701', 'a703', 'a705', 'a706', 'a7113', 'a7127', 'a714', 'a7147', 'a715', 'a718', 'a719', 'a7195', 'a722', 'a723', 'a728', 'a732', 'a733', 'a7384', 'a739', 'a740', 'a742', 'a746', 'a747', 'a749', 'a754', 'a755', 'a756', 'a759', 'a760', 'a761', 'a768', 'a769', 'a773', 'a779', 'a780', 'a781', 'a783', 'a786', 'a789', 'a802', 'a805', 'a808', 'a809', 'a814', 'a8193', 'a824', 'a829', 'a8296', 'a830', 'a836', 'a843', 'a857', 'a865', 'a866', 'a8673', 'a868', 'a869', 'a872', 'a873', 'a876', 'a878', 'a884', 'a885', 'a886', 'a889', 'a892', 'a894', 'a900', 'a902', 'a906', 'a907', 'a908', 'a909', 'a911', 'a926', 'a927', 'a9301', 'a935', 'a936', 'a937', 'a945', 'a950', 'a954', 'a959', 'a9637', 'a964', 'a966', 'a9685', 'a970', 'a983', 'b1282', 'b1467', 'b1468', 'b1609', 'b1837', 'b1942', 'b2023', 'b208', 'b2941', 'b311', 'b359', 'b398', 'b424', 'b456', 'b492', 'b522', 'b5472', 'b6356', 'b6357', 'b644', 'b701', 'b715', 'c1282', 'c311', 'c359', 'c398', 'c424', 'c456', 'c492', 'c522', 'c644', 'c701', 'c715', 'd311', 'd359', 'd456', 'd644', 'd701', 'd715', 'e359', 'e701']	['fmri', 'rest']	False	False
ds004513	https://github.com/OpenNeuroDatasets/ds004513	20	['anat', 'dwi', 'func', 'pet']	['closed', 'open']	['rest']	False	False
ds004515	https://github.com/OpenNeuroDatasets/ds004515	54	['eeg']	[]	['ProbabilisticSelection']	False	False
ds004519	https://github.com/OpenNeuroDatasets/ds004519	40	['eeg']	[]	['ProAntiCue']	False	False
ds004520	https://github.com/OpenNeuroDatasets/ds004520	33	['eeg']	[]	['Retrocue']	False	False
ds004521	https://github.com/OpenNeuroDatasets/ds004521	34	['eeg']	[]	['Postcues']	False	False
ds004529	https://github.com/OpenNeuroDatasets/ds004529	34	['anat', 'func']	[]	['frapps', 'localizer']	False	https://github.com/OpenNeuroDatasets/ds004529/tree/main/derivatives/mriqc
ds004532	https://github.com/OpenNeuroDatasets/ds004532	110	['eeg']	['01', '02']	['PST']	False	False
ds004533	https://github.com/OpenNeuroDatasets/ds004533	45	['anat', 'func']	[]	['ironiavev', 'rest']	False	False
ds004539	https://github.com/OpenNeuroDatasets/ds004539	10	['anat', 'func']	['001', '002']	['blockStim', 'blockStimLongTR', 'blockStimRandom', 'blockStimVisOnly', 'eventStim', 'eventStimRandom', 'eventStimVisOnly']	False	False
ds004542	https://github.com/OpenNeuroDatasets/ds004542	4	['anat', 'fmap', 'func']	['01', '02', '03', '04']	['FBOS', 'SIAmodal', 'SIdyads', 'SIpSTS', 'biomotion', 'tom']	False	False
ds004544	https://github.com/OpenNeuroDatasets/ds004544	38	['anat', 'func']	[]	['GoalAchievement', 'Phrases', 'Words']	False	False
ds004551	https://github.com/OpenNeuroDatasets/ds004551	114	['ieeg']	['01', '02', '03']	['sleep']	False	False
ds004552	https://github.com/OpenNeuroDatasets/ds004552	1	['anat']	['01']	[]	False	False
ds004553	https://github.com/OpenNeuroDatasets/ds004553	50	['anat', 'fmap', 'func']	[]	['nonsoc', 'social']	False	False
ds004554	https://github.com/OpenNeuroDatasets/ds004554	16	['eeg']	[]	['picturenaming']	False	False
ds004556	https://github.com/OpenNeuroDatasets/ds004556	53	['anat', 'func']	[]	['feedback']	False	False
ds004557	https://github.com/OpenNeuroDatasets/ds004557	35	['anat', 'func']	['1']	['feedback']	False	False
ds004560	https://github.com/OpenNeuroDatasets/ds004560	2	['anat']	['14610A', '17473A']	[]	False	False
ds004561	https://github.com/OpenNeuroDatasets/ds004561	23	['eeg']	[]	['agencyRT']	False	False
ds004562	https://github.com/OpenNeuroDatasets/ds004562	23	['anat', 'beh', 'func']	['01pre', '02fmri']	['adaptation']	False	False
ds004563	https://github.com/OpenNeuroDatasets/ds004563	40	['eeg']	['01', '02', '03']	['touchdecoding']	False	False
ds004564	https://github.com/OpenNeuroDatasets/ds004564	2	['anat', 'func']	[]	['rest']	False	False
ds004569	https://github.com/OpenNeuroDatasets/ds004569	58	['func', 'nirs']	['01', '02', '03', '04', '05', '06', '07']	['movie']	False	False
ds004572	https://github.com/OpenNeuroDatasets/ds004572	52	['eeg']	['01']	['baseline1', 'baseline2', 'experience1', 'experience2', 'experience3', 'experience4', 'induction1', 'induction2', 'induction3', 'induction4']	False	False
ds004574	https://github.com/OpenNeuroDatasets/ds004574	146	['beh', 'eeg']	[]	['Oddball']	False	False
ds004575	https://github.com/OpenNeuroDatasets/ds004575	30	['eeg']	[]	['IntervalTiming']	False	False
ds004577	https://github.com/OpenNeuroDatasets/ds004577	103	['eeg']	['1', '2', '3', '4']	['EEG']	False	False
ds004579	https://github.com/OpenNeuroDatasets/ds004579	139	['eeg']	[]	['IntervalTiming']	False	False
ds004580	https://github.com/OpenNeuroDatasets/ds004580	147	['beh', 'eeg']	[]	['Simon']	False	False
ds004584	https://github.com/OpenNeuroDatasets/ds004584	149	['eeg']	[]	['Rest']	False	False
ds004588	https://github.com/OpenNeuroDatasets/ds004588	42	['eeg']	[]	['unnamed']	False	False
ds004589	https://github.com/OpenNeuroDatasets/ds004589	99	['anat', 'func']	[]	['FaceStudy', 'FaceTest', 'SemanticFluency', 'WordStudy', 'WordTest']	False	False
ds004590	https://github.com/OpenNeuroDatasets/ds004590	4	['anat', 'fmap', 'func']	['001', '002', '003', '004', '005']	['recognition', 'retrieval']	False	False
ds004592	https://github.com/OpenNeuroDatasets/ds004592	27	['anat', 'func']	['01', '02', '03']	['documentary', 'gradCPTface', 'gradCPTscene', 'rest1', 'rest2', 'sitcomep1', 'sitcomep2']	False	False
ds004594	https://github.com/OpenNeuroDatasets/ds004594	20	['anat', 'func']	[]	['matchjudgment']	False	False
ds004595	https://github.com/OpenNeuroDatasets/ds004595	53	['eeg']	[]	['ThreeArmedBandit']	False	False
ds004597	https://github.com/OpenNeuroDatasets/ds004597	27	['anat', 'fmap', 'func']	[]	['Gloups', 'GloupsA2', 'GloupsB2', 'GloupsC1', 'GloupsD1', 'gloups', 'gloupsshort']	False	False
ds004598	https://github.com/OpenNeuroDatasets/ds004598	9	['eeg']	['1', '2', '3']	['LinearTrack']	False	False
ds004602	https://github.com/OpenNeuroDatasets/ds004602	182	['eeg']	[]	['flanker', 'gonogo', 'stroop']	False	False
ds004603	https://github.com/OpenNeuroDatasets/ds004603	37	['beh', 'eeg']	[]	['CTP']	False	False
ds004604	https://github.com/OpenNeuroDatasets/ds004604	50	['anat', 'func']	[]	['gas']	https://github.com/OpenNeuroDatasets/ds004604/tree/main/derivatives/fmriprep_v21.0.4	False
ds004606	https://github.com/OpenNeuroDatasets/ds004606	80	['eeg', 'func']	[]	['msit', 'rest', 'sternberg']	False	False
ds004609	https://github.com/OpenNeuroDatasets/ds004609	42	['eeg']	[]	['msit', 'oddball', 'rest', 'srt']	False	False
ds004616	https://github.com/OpenNeuroDatasets/ds004616	26	['anat', 'func']	['01', '02']	['handgrasp']	False	False
ds004620	https://github.com/OpenNeuroDatasets/ds004620	8	['anat']	['20211227', '20211228', '20220706', '20220826', '20230406', '20230413']	[]	False	False
ds004621	https://github.com/OpenNeuroDatasets/ds004621	42	['eeg']	[]	['msit', 'oddball', 'rest', 'srt']	False	False
ds004624	https://github.com/OpenNeuroDatasets/ds004624	1	['anat', 'ieeg']	['intraop01', 'plan', 'postop01']	[]	False	False
ds004626	https://github.com/OpenNeuroDatasets/ds004626	52	['eeg']	[]	['DotProbe']	False	False
ds004627	https://github.com/OpenNeuroDatasets/ds004627	130	['anat', 'fmap', 'func']	['i1', 'i10', 'i11', 'i13', 'i14', 'i15', 'i18', 'i2', 'i3', 'i4', 'i5', 'i6', 'i7', 'i8', 'i9', 'o1', 'o10', 'o11', 'o12', 'o13', 'o4', 'o5', 'o8', 'o9', 'v0', 'v1', 'v1i2', 'v1i5', 'v1o1', 'v2', 'v2i14', 'v2i19', 'v2i4', 'v2i5', 'v2i8', 'v2i9', 'v2o1', 'v2o12', 'v2o4', 'v2o7', 'v2o8', 'v3', 'v3i8', 'v4', 'v4o1', 'v5', 'v5o12', 'v5o8', 'v6', 'v7', 'v8']	['rest']	False	False
ds004631	https://github.com/OpenNeuroDatasets/ds004631	38	['anat', 'func']	[]	['listen']	False	False
ds004632	https://github.com/OpenNeuroDatasets/ds004632	11	['anat', 'dwi']	['W1', 'W5', 'W9']	[]	False	False
ds004635	https://github.com/OpenNeuroDatasets/ds004635	55	['eeg']	[]	['resting']	False	False
ds004636	https://github.com/OpenNeuroDatasets/ds004636	110	['anat', 'fmap', 'func']	['1', '2', '3', '4']	['ANT', 'CCTHot', 'DPX', 'DiscountFix', 'WATT3', 'discountFix', 'motorSelectiveStop', 'rest', 'stopSignal', 'stroop', 'surveyMedley', 'twoByTwo', 'twobyTwo']	False	https://github.com/OpenNeuroDatasets/ds004636/tree/main/derivatives/mriqc
ds004640	https://github.com/OpenNeuroDatasets/ds004640	3	['anat', 'dwi']	[]	[]	False	False
ds004642	https://github.com/OpenNeuroDatasets/ds004642	10	['ieeg']	['01']	['lozHFO']	False	False
ds004644	https://github.com/OpenNeuroDatasets/ds004644	24	['anat']	['exvivo', 'invivo']	[]	False	False
ds004645	https://github.com/OpenNeuroDatasets/ds004645	15	['anat', 'func']	[]	['breathhold', 'checker', 'rest']	False	False
ds004647	https://github.com/OpenNeuroDatasets/ds004647	44	['anat', 'func']	['1']	['gng', 'wmgng']	False	False
ds004648	https://github.com/OpenNeuroDatasets/ds004648	88	['anat', 'func']	[]	['rest']	False	False
ds004650	https://github.com/OpenNeuroDatasets/ds004650	1	['anat']	['01', '02', '03']	[]	False	False
ds004656	https://github.com/OpenNeuroDatasets/ds004656	15	['anat', 'func']	['AM', 'PM']	['FoodStimHiLo']	False	False
ds004657	https://github.com/OpenNeuroDatasets/ds004657	24	['eeg']	['SCFB', 'SCFG', 'SCMM', 'SCPB', 'SCSB', 'SCSG']	['Drive']	False	False
ds004660	https://github.com/OpenNeuroDatasets/ds004660	21	['eeg']	[]	['P300']	False	False
ds004661	https://github.com/OpenNeuroDatasets/ds004661	17	['eeg']	[]	['nback']	False	False
ds004662	https://github.com/OpenNeuroDatasets/ds004662	8	['anat', 'func']	[]	['handgrasp']	False	False
ds004663	https://github.com/OpenNeuroDatasets/ds004663	34	['anat', 'fmap', 'func']	[]	['commpost', 'commpre', 'tv']	False	False
ds004670	https://github.com/OpenNeuroDatasets/ds004670	7	['anat', 'func']	['FMD01', 'FMD02', 'FMD03', 'FMD04', 'FMD05', 'FMD06', 'FMD07', 'FMD08', 'FMD09', 'FMD10', 'FMD11', 'FMD12', 'FMD13', 'FMD14', 'FMD15', 'Illusion01', 'Illusion02', 'Illusion03', 'Illusion04', 'Illusion05', 'Illusion06', 'ImageNetTraining01', 'ImageNetTraining02', 'ImageNetTraining03', 'ImageNetTraining04', 'ImageNetTraining05', 'ImageNetTraining06', 'ImageNetTraining07', 'ImageNetTraining08', 'MSCOCO01', 'MSCOCO02', 'MSCOCO03', 'MSCOCO04', 'MSCOCO05', 'MSCOCO06', 'MSCOCO07', 'MSCOCO08', 'MSCOCO09', 'MSCOCO10', 'MSCOCO11', 'MSCOCO12', 'MSCOCO13', 'MSCOCO14', 'MSCOCO15', 'MSCOCO16', 'MSCOCO17', 'anatomy']	['FMD', 'Illusion', 'ImageNetTraining', 'ImageNetTrainingV2', 'MSCOCO']	False	False
ds004692	https://github.com/OpenNeuroDatasets/ds004692	30	['anat', 'fmap', 'func']	[]	['study', 'test']	False	False
ds004693	https://github.com/OpenNeuroDatasets/ds004693	29	['anat', 'func']	[]	['localizer', 'main']	False	False
ds004696	https://github.com/OpenNeuroDatasets/ds004696	8	['ieeg']	['ieeg01']	['ccep']	False	False
ds004697	https://github.com/OpenNeuroDatasets/ds004697	84	['anat', 'fmap', 'func']	['1']	['foodcue', 'rest']	False	False
ds004698	https://github.com/OpenNeuroDatasets/ds004698	12	['anat', 'fmap', 'func']	['01', '02']	['fixedbar', 'logbar']	https://github.com/OpenNeuroDatasets/ds004698/tree/main/derivatives/fmriprep	False
